"APS","SE","data","tweets","casos","casos_est","casos_estmin","casos_estmax","tmin","Rt","pRt1","inc","cor","nivel"
"AP5.1",201045,"2010-11-10",NA,3,3,3,3,20.2857142857143,1.25,0.63671875,0.457404928385635,NA,"nulo"
"AP5.1",201046,"2010-11-17",NA,1,1,1,1,18.1428571428571,1.2,0.623046875,0.152468309461878,NA,"nulo"
"AP5.1",201047,"2010-11-24",NA,4,4,4,4,19.7142857142857,1.33333333333333,0.70947265625,0.609873237847513,NA,"nulo"
"AP5.1",201048,"2010-12-01",NA,7,7,7,7,20.3333333333333,1.5,0.820358276367187,1.06727816623315,NA,"nulo"
"AP5.1",201049,"2010-12-08",NA,7,7,7,7,21,1.5,0.867534551769495,1.06727816623315,NA,"nulo"
"AP5.1",201050,"2010-12-15",NA,7,7,7,7,21.8571428571429,1.16666666666667,0.686448714921426,1.06727816623315,NA,"nulo"
"AP5.1",201051,"2010-12-22",NA,6,6,6,6,21.5,0.952380952380952,0.43731465619021,0.91480985677127,NA,"nulo"
"AP5.1",201052,"2010-12-29",NA,12,12,12,12,20.4285714285714,1.25,0.774309583801937,1.82961971354254,NA,"nulo"
"AP5.1",201101,"2011-01-05",NA,17,17,17,17,21.5714285714286,1.4,0.903736771119268,2.59196126085193,NA,"nulo"
"AP5.1",201102,"2011-01-12",NA,14,14,14,14,21.7142857142857,1.22857142857143,0.818984101130169,2.1345563324663,NA,"nulo"
"AP5.1",201103,"2011-01-19",60,28,28,28,28,21.5714285714286,1.37209302325581,0.94454082516968,4.26911266493259,NA,"nulo"
"AP5.1",201104,"2011-01-26",73,40,40,40,40,22.1428571428571,1.38983050847458,0.974238215709189,6.09873237847513,NA,"nulo"
"AP5.1",201105,"2011-02-02",108,72,72,72,72,21.1666666666667,1.70731707317073,0.999956266708275,10.9777182812552,3,"laranja"
"AP5.1",201106,"2011-02-09",203,151,151,151,151,22.1666666666667,1.87857142857143,0.999999999685375,23.0227147287436,3,"laranja"
"AP5.1",201107,"2011-02-16",218,193,193,193,193,21.4285714285714,1.58174904942966,0.999999998189088,29.4263837261425,3,"laranja"
"AP5.1",201108,"2011-02-23",248,288,288,288,288,21.8571428571429,1.51923076923077,0.999999999989504,43.910873125021,3,"laranja"
"AP5.1",201109,"2011-03-02",251,231,231,231,231,21.8333333333333,1.12658227848101,0.985500561452472,35.2201794856939,3,"laranja"
"AP5.1",201110,"2011-03-09",196,226,226,226,226,21.8571428571429,1.04634831460674,0.806431880859548,34.4578379383845,3,"laranja"
"AP5.1",201111,"2011-03-16",324,396,396,396,396,20.8333333333333,1.14496644295302,0.996568555226183,60.3774505469038,3,"laranja"
"AP5.1",201112,"2011-03-23",695,603,603,603,603,20,1.43610785463072,1,91.9383906055126,3,"laranja"
"AP5.1",201113,"2011-03-30",800,607,607,607,607,20.4285714285714,1.31102040816327,0.999999999999632,92.5482638433602,3,"laranja"
"AP5.1",201114,"2011-04-06",789,672,672,672,672,19.1666666666667,1.17185554171856,0.999998539325123,102.458703958382,4,"vermelho"
"AP5.1",201115,"2011-04-13",808,542,542,542,542,20.2857142857143,0.967587672688629,0.158035876713409,82.6378237283381,4,"vermelho"
"AP5.1",201116,"2011-04-20",639,611,611,611,611,19.3333333333333,1.00219659527732,0.526411543411698,93.1581370812077,4,"vermelho"
"AP5.1",201117,"2011-04-27",621,674,674,674,674,18.5714285714286,1.00109589041096,0.513202158643757,102.763640577306,4,"vermelho"
"AP5.1",201118,"2011-05-04",526,425,425,425,425,18.1428571428571,0.935960591133005,0.0245512192913337,64.7990315212983,4,"vermelho"
"AP5.1",201119,"2011-05-11",671,500,500,500,500,16.5714285714286,0.935087719298246,0.0267999126594426,76.2341547309392,4,"vermelho"
"AP5.1",201120,"2011-05-18",450,382,382,382,382,14.5714285714286,0.817385866166354,0.0000000294584292515054,58.2428942144375,4,"vermelho"
"AP5.1",201121,"2011-05-25",289,298,298,298,298,14,0.90283091048202,0.00542316700482703,45.4355562196397,1,"verde"
"AP5.1",201122,"2011-06-01",244,260,260,260,260,14.1428571428571,0.796610169491525,0.000000089902111310991,39.6417604600884,1,"verde"
"AP5.1",201123,"2011-06-08",159,129,129,129,129,11.8571428571429,0.730851063829787,0.000000000162170499251602,19.6684119205823,1,"verde"
"AP5.1",201124,"2011-06-15",152,110,110,110,110,12.2857142857143,0.726346433770015,0.0000000221857748838872,16.7715140408066,1,"verde"
"AP5.1",201125,"2011-06-22",130,47,47,47,47,14.1428571428571,0.57314629258517,9.76996261670138e-15,7.16601054470828,1,"verde"
"AP5.1",201126,"2011-06-29",174,25,25,25,25,13,0.636363636363636,0.000000676090081030978,3.81170773654696,1,"verde"
"AP5.1",201127,"2011-07-05",109,44,44,44,44,13.8,0.637362637362637,0.0000603593415222647,6.70860561632265,1,"verde"
"AP5.1",201128,"2011-07-13",89,21,21,21,21,13.6666666666667,0.775862068965517,0.0345610458533295,3.20183449869945,1,"verde"
"AP5.1",201129,"2011-07-20",95,20,20,20,20,14.1428571428571,0.944444444444444,0.352384011559758,3.04936618923757,1,"verde"
"AP5.1",201130,"2011-07-27",76,15,15,15,15,13.1666666666667,0.658823529411765,0.00697866706242123,2.28702464192818,1,"verde"
"AP5.1",201131,"2011-08-03",56,17,17,17,17,15,0.928571428571429,0.349587492003937,2.59196126085193,1,"verde"
"AP5.1",201132,"2011-08-10",57,25,25,25,25,16.2857142857143,1.09615384615385,0.684683082734584,3.81170773654696,1,"verde"
"AP5.1",201133,"2011-08-17",75,15,15,15,15,15,1,0.499999999999999,2.28702464192818,1,"verde"
"AP5.1",201134,"2011-08-24",43,14,14,14,14,16.6,0.947368421052632,0.387501491415312,2.1345563324663,1,"verde"
"AP5.1",201135,"2011-08-31",91,8,8,8,8,14.7142857142857,0.685185185185185,0.0362747660962308,1.21974647569503,1,"verde"
"AP5.1",201136,"2011-09-07",58,11,11,11,11,15.1428571428571,0.891891891891892,0.315228245893401,1.67715140408066,1,"verde"
"AP5.1",201137,"2011-09-14",59,20,20,20,20,16.8571428571429,1.18181818181818,0.761656103282861,3.04936618923757,1,"verde"
"AP5.1",201138,"2011-09-21",42,26,26,26,26,16.8571428571429,1.46153846153846,0.967893596686435,3.96417604600884,1,"verde"
"AP5.1",201139,"2011-09-28",54,39,39,39,39,15.1428571428571,1.49122807017544,0.990971927473649,5.94626406901326,1,"verde"
"AP5.1",201140,"2011-10-05",68,54,54,54,54,18.4285714285714,1.4,0.991598136879814,8.23328871094143,3,"laranja"
"AP5.1",201141,"2011-10-12",61,30,30,30,30,20.1666666666667,1.03361344537815,0.601634057417013,4.57404928385635,3,"laranja"
"AP5.1",201142,"2011-10-19",88,33,33,33,33,16.1428571428571,0.951219512195122,0.349010986062898,5.03145421224199,3,"laranja"
"AP5.1",201143,"2011-10-26",101,30,30,30,30,18.6666666666667,0.794871794871795,0.0483287023140824,4.57404928385635,3,"laranja"
"AP5.1",201144,"2011-11-02",81,36,36,36,36,16.2,1.06451612903226,0.667852005302088,5.48885914062762,1,"verde"
"AP5.1",201145,"2011-11-09",82,34,34,34,34,18.7142857142857,1.01010101010101,0.528315818597616,5.18392252170386,1,"verde"
"AP5.1",201146,"2011-11-16",85,10,10,10,10,18.8571428571429,0.8,0.0673621746583281,1.52468309461878,1,"verde"
"AP5.1",201147,"2011-11-23",71,36,36,36,36,19.8333333333333,1,0.499999999999999,5.48885914062762,1,"verde"
"AP5.1",201148,"2011-11-30",97,44,44,44,44,19.4285714285714,1.125,0.779074915755908,6.70860561632265,1,"verde"
"AP5.1",201149,"2011-12-07",78,92,92,92,92,21.2857142857143,1.91111111111111,0.999999845037786,14.0270844704928,1,"verde"
"AP5.1",201150,"2011-12-14",98,137,137,137,137,20.1666666666667,1.58720930232558,0.999999258070021,20.8881583962773,1,"verde"
"AP5.1",201151,"2011-12-21",107,154,154,154,154,20.5714285714286,1.4029304029304,0.999991752298492,23.4801196571293,3,"laranja"
"AP5.1",201152,"2011-12-28",61,123,123,123,123,21,1.08093994778068,0.864070062253486,18.753602063811,3,"laranja"
"AP5.1",201201,"2012-01-04",140,182,182,182,182,19.6666666666667,1.10869565217391,0.936256240869294,27.7492323220619,3,"laranja"
"AP5.1",201202,"2012-01-11",102,193,193,193,193,21.1666666666667,1.08496732026144,0.896420320566334,29.4263837261425,3,"laranja"
"AP5.1",201203,"2012-01-18",125,229,229,229,229,22,1.21285140562249,0.999305197817241,34.9152428667701,3,"laranja"
"AP5.1",201204,"2012-01-25",77,295,295,295,295,21,1.18708609271523,0.999070657649942,44.9781512912541,3,"laranja"
"AP5.1",201205,"2012-02-01",86,360,360,360,360,20,1.23291492329149,0.999985333706202,54.8885914062762,3,"laranja"
"AP5.1",201206,"2012-02-08",87,435,435,435,435,21.2857142857143,1.23303167420814,0.999998272597071,66.3237146159171,3,"laranja"
"AP5.1",201207,"2012-02-15",120,548,548,548,548,20.75,1.23211009174312,0.999999858718443,83.5526335851093,3,"laranja"
"AP5.1",201208,"2012-02-22",102,684,684,684,684,22.3333333333333,1.24125093075205,0.999999998311308,104.288323671925,4,"vermelho"
"AP5.1",201209,"2012-02-29",222,1096,1096,1096,1096,21.6666666666667,1.39652069586083,1,167.105267170219,4,"vermelho"
"AP5.1",201210,"2012-03-07",242,1313,1313,1313,1313,22.1666666666667,1.32860824742268,1,200.190890323446,4,"vermelho"
"AP5.1",201211,"2012-03-14",206,1313,1313,1313,1313,21.5714285714286,1.20336243129648,0.999999999999988,200.190890323446,4,"vermelho"
"AP5.1",201212,"2012-03-21",252,1523,1523,1523,1523,20.5714285714286,1.11472326706072,0.999999261801323,232.209235310441,4,"vermelho"
"AP5.1",201213,"2012-03-28",267,1725,1725,1725,1725,20.8571428571429,1.09930103639431,0.999994963547159,263.00783382174,4,"vermelho"
"AP5.1",201214,"2012-04-04",262,1951,1951,1951,1951,20.7142857142857,1.1398816049112,0.999999999947837,297.465671760125,4,"vermelho"
"AP5.1",201215,"2012-04-11",300,2300,2300,2300,2300,21.1428571428571,1.14945181765724,0.999999999999903,350.67711176232,4,"vermelho"
"AP5.1",201216,"2012-04-18",442,2618,2618,2618,2618,19.4285714285714,1.14943105756359,0.999999999999998,399.162034171197,4,"vermelho"
"AP5.1",201217,"2012-04-25",556,2404,2404,2404,2404,19.7142857142857,1.06594846411414,0.999928560785067,366.533815946356,4,"vermelho"
"AP5.1",201218,"2012-05-02",429,1436,1436,1436,1436,17.3333333333333,0.881999453701174,0.0000000000000900390872971002,218.944492387257,4,"vermelho"
"AP5.1",201219,"2012-05-09",561,1295,1295,1295,1295,16.5714285714286,0.795137813564571,0,197.446460753132,4,"vermelho"
"AP5.1",201220,"2012-05-16",437,1103,1103,1103,1103,16.4285714285714,0.746640701071081,0,168.172545336452,4,"vermelho"
"AP5.1",201221,"2012-05-23",323,910,910,910,910,15.7142857142857,0.862806468440271,0.000000000237312947071189,138.746161610309,4,"vermelho"
"AP5.1",201222,"2012-05-30",377,676,676,676,676,18,0.812877871825877,6.66133814775094e-16,103.06857719623,4,"vermelho"
"AP5.1",201223,"2012-06-06",271,474,474,474,474,18.8333333333333,0.766084046113797,0,72.2699786849303,4,"vermelho"
"AP5.1",201224,"2012-06-13",215,382,382,382,382,17.5714285714286,0.74368932038835,0,58.2428942144375,4,"vermelho"
"AP5.1",201225,"2012-06-20",162,270,270,270,270,18.6666666666667,0.734986945169713,1.55431223447522e-15,41.1664435547072,4,"vermelho"
"AP5.1",201226,"2012-06-27",169,196,196,196,196,15.4285714285714,0.753108348134991,0.000000000181895165596302,29.8837886545282,1,"verde"
"AP5.1",201227,"2012-07-04",148,125,125,125,125,15.4,0.696933962264151,0.00000000000541167111123286,19.0585386827348,1,"verde"
"AP5.1",201228,"2012-07-11",147,88,88,88,88,14.1666666666667,0.692047377326565,0.00000000387380172384155,13.4172112326453,1,"verde"
"AP5.1",201229,"2012-07-18",94,61,61,61,61,15,0.669926650366748,0.000000107487280631702,9.30056687717458,1,"verde"
"AP5.1",201230,"2012-07-25",66,29,29,29,29,15.2857142857143,0.64963503649635,0.00000285343155370654,4.42158097439447,1,"verde"
"AP5.1",201231,"2012-08-01",90,60,60,60,60,16.4285714285714,0.842696629213483,0.0606962574032835,9.1480985677127,1,"verde"
"AP5.1",201232,"2012-08-08",84,51,51,51,51,13.6666666666667,0.933333333333333,0.278224697215119,7.77588378255579,1,"verde"
"AP5.1",201233,"2012-08-15",63,52,52,52,52,16.1666666666667,1.16428571428571,0.907211091198816,7.92835209201767,1,"verde"
"AP5.1",201234,"2012-08-22",56,55,55,55,55,16,0.969325153374233,0.389953179139562,8.38575702040331,1,"verde"
"AP5.1",201235,"2012-08-29",63,32,32,32,32,15.1428571428571,0.879746835443038,0.1347055806685,4.87898590278011,1,"verde"
"AP5.1",201236,"2012-09-05",53,30,30,30,30,15.5714285714286,0.841726618705036,0.0840867121530124,4.57404928385635,1,"verde"
"AP5.1",201237,"2012-09-12",84,29,29,29,29,18.5714285714286,0.777777777777778,0.03524267290529,4.42158097439447,1,"verde"
"AP5.1",201238,"2012-09-19",69,19,19,19,19,19.2857142857143,0.857142857142857,0.157937455806495,2.89689787977569,1,"verde"
"AP5.1",201239,"2012-09-26",49,19,19,19,19,14.5714285714286,0.858974358974359,0.179682201643878,2.89689787977569,1,"verde"
"AP5.1",201240,"2012-10-03",52,24,24,24,24,17.1428571428571,0.925373134328358,0.32935064227032,3.65923942708508,1,"verde"
"AP5.1",201241,"2012-10-10",48,19,19,19,19,19.5714285714286,1,0.499999999999999,2.89689787977569,1,"verde"
"AP5.1",201242,"2012-10-17",63,16,16,16,16,17.1428571428571,0.951612903225806,0.392164088666138,2.43949295139005,1,"verde"
"AP5.1",201243,"2012-10-24",87,37,37,37,37,20.8333333333333,1.22033898305085,0.872937722844951,5.6413274500895,1,"verde"
"AP5.1",201244,"2012-10-31",60,38,38,38,38,21.4285714285714,1.26388888888889,0.932376039032999,5.79379575955138,1,"verde"
"AP5.1",201245,"2012-11-07",53,31,31,31,31,21.2,1.16483516483516,0.85802611950181,4.72651759331823,3,"laranja"
"AP5.1",201246,"2012-11-14",70,23,23,23,23,19,0.867924528301887,0.159272154025761,3.5067711176232,3,"laranja"
"AP5.1",201247,"2012-11-21",64,31,31,31,31,19.2857142857143,0.923913043478261,0.298936224527833,4.72651759331823,3,"laranja"
"AP5.1",201248,"2012-11-28",74,42,42,42,42,20.8333333333333,1.12941176470588,0.793824721292956,6.40366899739889,3,"laranja"
"AP5.1",201249,"2012-12-05",86,24,24,24,24,22.2857142857143,1.01041666666667,0.528753715173388,3.65923942708508,1,"verde"
"AP5.1",201250,"2012-12-09",86,29,29,29,29,24.5,0.979381443298969,0.442492569653224,4.42158097439447,1,"verde"
"AP5.1",201251,NA,71,27,27,27,27,NA,0.842105263157895,0.127705790820929,4.11664435547072,NA,"nulo"
"AP5.1",201252,NA,72,27,27,27,27,NA,1.0375,0.593123293911048,4.11664435547072,NA,"nulo"
"AP5.1",201301,NA,96,47,47,47,47,NA,1.21686746987952,0.908415817677236,7.16601054470828,NA,"nulo"
"AP5.1",201302,"2013-01-10",135,74,74,74,74,20.5,1.46534653465347,0.998616647250001,11.282654900179,NA,"nulo"
"AP5.1",201303,"2013-01-16",212,78,78,78,78,20.8571428571429,1.34459459459459,0.996984706441513,11.8925281380265,3,"laranja"
"AP5.1",201304,"2013-01-23",195,93,93,93,93,20.5714285714286,1.23115577889447,0.985631797253573,14.1795527799547,3,"laranja"
"AP5.1",201305,"2013-01-30",185,107,107,107,107,20.6666666666667,1.13469387755102,0.925717823743315,16.314109112421,3,"laranja"
"AP5.1",201306,"2013-02-06",184,100,100,100,100,20.8333333333333,1.07913669064748,0.820127304462041,15.2468309461878,3,"laranja"
"AP5.1",201307,"2013-02-13",224,190,190,190,190,23.1428571428571,1.32333333333333,0.999884441959782,28.9689787977569,3,"laranja"
"AP5.1",201308,"2013-02-20",440,348,348,348,348,23.5714285714286,1.60705289672544,0.999999999999974,53.0589716927337,3,"laranja"
"AP5.1",201309,"2013-02-27",473,366,366,366,366,21.1428571428571,1.41692789968652,0.999999999994499,55.8034012630475,3,"laranja"
"AP5.1",201310,"2013-03-06",474,388,388,388,388,21.7142857142857,1.21902654867257,0.999995184862646,59.1577040712088,3,"laranja"
"AP5.1",201311,"2013-03-13",659,518,518,518,518,22,1.15426497277677,0.999759543662289,78.978584301253,3,"laranja"
"AP5.1",201312,"2013-03-20",869,571,571,571,571,20.8,1.16116352201258,0.999954292658756,87.0594047027325,3,"laranja"
"AP5.1",201313,"2013-03-27",852,452,452,452,452,20.8571428571429,1.04333107650643,0.878028875550669,68.915675876769,3,"laranja"
"AP5.1",201314,"2013-04-03",932,540,540,540,540,20.4285714285714,1.01427644386762,0.653553335571531,82.3328871094143,3,"laranja"
"AP5.1",201315,"2013-04-10",1369,574,574,574,574,21.3333333333333,1.00191938579655,0.521388394984532,87.5168096311182,3,"laranja"
"AP5.1",201316,"2013-04-17",783,413,413,413,413,16.8571428571429,0.975095785440613,0.241540237830691,62.9694118077558,3,"laranja"
"AP5.1",201317,"2013-04-24",601,280,280,280,280,15.8571428571429,0.829731499672561,0.000000425901494183201,42.6911266493259,2,"amarelo"
"AP5.1",201318,"2013-05-01",443,418,418,418,418,17.2857142857143,0.876874506708761,0.000685367743071263,63.7317533550651,2,"amarelo"
"AP5.1",201319,"2013-05-08",368,232,232,232,232,14.5714285714286,0.837083708370837,0.0000303748563201811,35.3726477951558,1,"verde"
"AP5.1",201320,"2013-05-15",304,161,161,161,161,16.6666666666667,0.872043010752688,0.0021600975889422,24.5473978233624,1,"verde"
"AP5.1",201321,"2013-05-22",206,121,121,121,121,17.1666666666667,0.633785450061652,1.11022302462516e-16,18.4486654448873,1,"verde"
"AP5.1",201322,"2013-05-29",193,76,76,76,76,17,0.696498054474708,0.0000000580145871342808,11.5875915191028,1,"verde"
"AP5.1",201323,"2013-06-05",164,61,61,61,61,16.5714285714286,0.720670391061452,0.0000266336921159738,9.30056687717458,1,"verde"
"AP5.1",201324,"2013-06-12",146,57,57,57,57,16.7142857142857,0.751937984496124,0.00127150929644104,8.69069363932707,1,"verde"
"AP5.1",201325,"2013-06-19",150,52,52,52,52,16.8571428571429,0.876288659793814,0.10386313120022,7.92835209201767,1,"verde"
"AP5.1",201326,"2013-06-26",123,31,31,31,31,17.5714285714286,0.823529411764706,0.0438625301519884,4.72651759331823,1,"verde"
"AP5.1",201327,"2013-07-03",88,28,28,28,28,15.2,0.792857142857143,0.0332105756200217,4.26911266493259,1,"verde"
"AP5.1",201328,"2013-07-10",90,24,24,24,24,12.8571428571429,0.747747747747748,0.0217870392427777,3.65923942708508,1,"verde"
"AP5.1",201329,"2013-07-17",84,17,17,17,17,16.6666666666667,0.831325301204819,0.127250146671295,2.59196126085193,1,"verde"
"AP5.1",201330,"2013-07-24",57,10,10,10,10,14.5714285714286,0.739130434782609,0.0492618137011287,1.52468309461878,1,"verde"
"AP5.1",201331,"2013-07-31",148,7,7,7,7,11.4285714285714,0.666666666666667,0.031486128518085,1.06727816623315,1,"verde"
"AP5.1",201332,"2013-08-07",155,9,9,9,9,15.1428571428571,0.764705882352941,0.148797604142215,1.37221478515691,1,"verde"
"AP5.1",201333,"2013-08-14",71,4,4,4,4,14.8571428571429,0.769230769230769,0.185649017235506,0.609873237847513,1,"verde"
"AP5.1",201334,"2013-08-21",97,13,13,13,13,15.7142857142857,1.3,0.814350982764494,1.98208802300442,1,"verde"
"AP5.1",201335,"2013-08-28",63,11,11,11,11,14.4285714285714,1.07692307692308,0.60807684889525,1.67715140408066,1,"verde"
"AP5.1",201336,"2013-09-04",55,7,7,7,7,16.2857142857143,1.10714285714286,0.652997952961934,1.06727816623315,1,"verde"
"AP5.1",201337,"2013-09-11",46,8,8,8,8,16.1666666666667,0.838709677419355,0.252201880011413,1.21974647569503,1,"verde"
"AP5.1",201338,"2013-09-18",115,6,6,6,6,19.4285714285714,0.807692307692308,0.230695591068383,0.91480985677127,1,"verde"
"AP5.1",201339,"2013-09-25",45,10,10,10,10,16.5714285714286,1.14285714285714,0.674206086395542,1.52468309461878,1,"verde"
"AP5.1",201340,"2013-10-02",56,4,4,4,4,19.7142857142857,0.833333333333333,0.271192005928243,0.609873237847513,1,"verde"
"AP5.1",201341,"2013-10-09",53,9,9,9,9,15.8571428571429,1.15,0.678015521814813,1.37221478515691,1,"verde"
"AP5.1",201342,"2013-10-16",57,11,11,11,11,19.5714285714286,1.04347826086957,0.5585020439388,1.67715140408066,1,"verde"
"AP5.1",201343,"2013-10-23",69,12,12,12,12,20.8571428571429,1.33333333333333,0.859695141150823,1.82961971354254,1,"verde"
"AP5.1",201344,"2013-10-30",66,8,8,8,8,19,0.96875,0.44953815682643,1.21974647569503,1,"verde"
"AP5.1",201345,"2013-11-06",54,8,8,8,8,18.1428571428571,0.903225806451613,0.347002047038066,1.21974647569503,1,"verde"
"AP5.1",201346,"2013-11-13",63,9,9,9,9,20.5714285714286,0.892857142857143,0.338904319571231,1.37221478515691,1,"verde"
"AP5.1",201347,"2013-11-20",86,10,10,10,10,19.8571428571429,1.08,0.610116034723462,1.52468309461878,1,"verde"
"AP5.1",201348,"2013-11-27",74,14,14,14,14,20.6666666666667,1.22222222222222,0.782503597438923,2.1345563324663,1,"verde"
"AP5.1",201349,"2013-12-04",60,10,10,10,10,20.7142857142857,1.03030303030303,0.548920749951649,1.52468309461878,1,"verde"
"AP5.1",201350,"2013-12-11",NA,10,10,10,10,21,1,0.499999999999998,1.52468309461878,NA,"nulo"
"AP5.1",201351,"2013-12-18",NA,5,5,5,5,20,0.735294117647059,0.11852355738136,0.762341547309392,NA,"nulo"
"AP5.1",201352,"2013-12-25",NA,0,0,0,0,21.1428571428571,0.6,0.0540645107030288,0,NA,"nulo"
"AP5.1",201401,"2014-01-01",27,10,10,10,10,23.2857142857143,1,0.5,1.52468309461878,NA,"nulo"
"AP5.1",201402,"2014-01-08",77,31,31,31,31,23.1428571428571,2.73333333333333,0.999822359440684,4.72651759331823,NA,"nulo"
"AP5.1",201403,"2014-01-15",82,29,29,29,29,22.2857142857143,1.70731707317073,0.997276285244278,4.42158097439447,2,"amarelo"
"AP5.1",201404,"2014-01-22",76,30,30,30,30,22.4285714285714,1.28571428571429,0.943784940232541,4.57404928385635,3,"laranja"
"AP5.1",201405,"2014-01-29",91,18,18,18,18,22.8571428571429,0.855555555555556,0.156487105653224,2.74442957031381,3,"laranja"
"AP5.1",201406,"2014-02-05",65,20,20,20,20,25.3333333333333,0.883116883116883,0.226685849715488,3.04936618923757,3,"laranja"
"AP5.1",201407,"2014-02-12",77,18,18,18,18,22.4285714285714,0.823529411764706,0.13959927748804,2.74442957031381,3,"laranja"
"AP5.1",201408,"2014-02-19",68,29,29,29,29,20.2857142857143,1.19642857142857,0.840345851262378,4.42158097439447,2,"amarelo"
"AP5.1",201409,"2014-02-26",77,9,9,9,9,22.1428571428571,0.835820895522388,0.159654148737622,1.37221478515691,2,"amarelo"
"AP5.1",201410,"2014-03-05",75,9,9,9,9,22,0.839285714285714,0.186471834041815,1.37221478515691,2,"amarelo"
"AP5.1",201411,"2014-03-12",66,22,22,22,22,22.4285714285714,0.851063829787234,0.225273788000795,3.35430280816132,2,"amarelo"
"AP5.1",201412,"2014-03-19",92,17,17,17,17,22,1.2,0.804404517349624,2.59196126085193,2,"amarelo"
"AP5.1",201413,"2014-03-26",63,16,16,16,16,19.7142857142857,1.14583333333333,0.755782767733683,2.43949295139005,2,"amarelo"
"AP5.1",201414,"2014-04-02",65,19,19,19,19,21.2857142857143,0.945454545454545,0.385459495468557,2.89689787977569,2,"amarelo"
"AP5.1",201415,"2014-04-09",76,19,19,19,19,19.7142857142857,1.03846153846154,0.577314840558724,2.89689787977569,2,"amarelo"
"AP5.1",201416,"2014-04-16",62,6,6,6,6,19.5714285714286,0.814814814814815,0.154966767119504,0.91480985677127,1,"verde"
"AP5.1",201417,"2014-04-23",64,6,6,6,6,18.7142857142857,0.704545454545455,0.0650888401595637,0.91480985677127,1,"verde"
"AP5.1",201418,"2014-04-30",107,16,16,16,16,13.7142857142857,0.903225806451613,0.347002047038066,2.43949295139005,1,"verde"
"AP5.1",201419,"2014-05-07",159,14,14,14,14,17.2857142857143,1.28571428571429,0.843248473351773,2.1345563324663,1,"verde"
"AP5.1",201420,"2014-05-14",114,12,12,12,12,13.5714285714286,1.16666666666667,0.752808863152249,1.82961971354254,2,"amarelo"
"AP5.1",201421,"2014-05-21",92,12,12,12,12,17.4285714285714,0.904761904761905,0.326482187758231,1.82961971354254,2,"amarelo"
"AP5.1",201422,"2014-05-28",80,5,5,5,5,16.5714285714286,0.763157894736842,0.133905832423294,0.762341547309392,2,"amarelo"
"AP5.1",201423,"2014-06-04",55,11,11,11,11,15.1666666666667,0.96551724137931,0.446926547417511,1.67715140408066,2,"amarelo"
"AP5.1",201424,"2014-06-11",62,9,9,9,9,17.8571428571429,0.892857142857143,0.338904319571231,1.37221478515691,1,"verde"
"AP5.1",201425,"2014-06-18",63,5,5,5,5,16.2857142857143,1,0.499999999999999,0.762341547309392,1,"verde"
"AP5.1",201426,"2014-06-25",80,7,7,7,7,13.2857142857143,0.84,0.27574216490126,1.06727816623315,1,"verde"
"AP5.1",201427,"2014-07-02",49,13,13,13,13,16.8571428571429,1.19047619047619,0.72425783509874,1.98208802300442,1,"verde"
"AP5.1",201428,"2014-07-09",62,8,8,8,8,16.8571428571429,1.12,0.661095680428769,1.21974647569503,1,"verde"
"AP5.1",201429,"2014-07-16",55,7,7,7,7,14.7142857142857,1,0.499999999999999,1.06727816623315,1,"verde"
"AP5.1",201430,"2014-07-23",60,3,3,3,3,14.4285714285714,0.642857142857143,0.0675782254228353,0.457404928385635,1,"verde"
"AP5.1",201431,"2014-07-30",64,3,3,3,3,13.8571428571429,0.722222222222222,0.180797304026783,0.457404928385635,1,"verde"
"AP5.1",201432,"2014-08-06",64,9,9,9,9,12.8571428571429,1.15384615384615,0.649445980787277,1.37221478515691,1,"verde"
"AP5.1",201433,"2014-08-13",42,6,6,6,6,14.2857142857143,1.2,0.701692552072927,0.91480985677127,1,"verde"
"AP5.1",201434,"2014-08-20",47,9,9,9,9,15.6666666666667,1.33333333333333,0.825555560275461,1.37221478515691,1,"verde"
"AP5.1",201435,"2014-08-27",81,10,10,10,10,15.2857142857143,1.04166666666667,0.557283251356743,1.52468309461878,1,"verde"
"AP5.1",201436,"2014-09-03",53,9,9,9,9,16.8571428571429,1.12,0.661095680428769,1.37221478515691,1,"verde"
"AP5.1",201437,"2014-09-10",45,20,20,20,20,15.8,1.39285714285714,0.912357102778482,3.04936618923757,1,"verde"
"AP5.1",201438,"2014-09-17",62,12,12,12,12,18.5714285714286,1.05128205128205,0.588927878773905,1.82961971354254,1,"verde"
"AP5.1",201439,"2014-09-24",80,7,7,7,7,17.4285714285714,0.951219512195122,0.411072121226095,1.06727816623315,1,"verde"
"AP5.1",201440,"2014-10-01",65,15,15,15,15,19.5714285714286,0.871794871794872,0.277998858880487,2.28702464192818,1,"verde"
"AP5.1",201441,"2014-10-08",134,16,16,16,16,16.4285714285714,1.11764705882353,0.682346178956166,2.43949295139005,1,"verde"
"AP5.1",201442,"2014-10-15",105,11,11,11,11,19.8571428571429,1.10526315789474,0.673517812241769,1.67715140408066,1,"verde"
"AP5.1",201443,"2014-10-22",88,14,14,14,14,19.1428571428571,0.976190476190476,0.456078303776302,2.1345563324663,1,"verde"
"AP5.1",201444,"2014-10-29",58,7,7,7,7,20,0.780487804878049,0.144392140207053,1.06727816623315,1,"verde"
"AP5.1",201445,"2014-11-05",55,8,8,8,8,22.1428571428571,0.90625,0.349441713810003,1.21974647569503,1,"verde"
