"SE","tweets","Rt","casos","APS","Rtw","Rtestimado"
201231,90,0.857142857142857,8,"AP3.1",0.814332247557003,0.857142857142857
201232,84,1.11728395061728,6,"AP3.1",0.96,1.11728395061728
201233,63,1.07734806629834,14,"AP3.1",0.9875,1.07734806629834
201234,56,0.943589743589744,19,"AP3.1",0.856540084388186,0.943589743589744
201235,63,0.739130434782609,24,"AP3.1",0.896551724137931,0.739130434782609
201236,53,0.735294117647059,15,"AP3.1",0.945054945054945,0.735294117647059
201237,84,0.71,24,"AP3.1",1.16279069767442,0.71
201238,69,1.14084507042254,3,"AP3.1",1.03,1.14084507042254
201239,49,0.901234567901235,1,"AP3.1",0.980582524271845,0.901234567901235
201240,52,0.917808219178082,10,"AP3.1",0.841584158415842,0.917808219178082
201241,48,0.716417910447761,1,"AP3.1",0.876470588235294,0.716417910447761
201242,63,0.854166666666667,4,"AP3.1",1.09395973154362,0.854166666666667
201243,87,1.1219512195122,7,"AP3.1",1.21472392638037,1.1219512195122
201244,60,0.956521739130435,15,"AP3.1",1.06060606060606,0.956521739130435
201245,53,1.40909090909091,20,"AP3.1",0.952380952380952,1.40909090909091
201246,70,0.919354838709677,17,"AP3.1",0.915,0.919354838709677
201247,64,1.01754385964912,26,"AP3.1",1.02185792349727,1.01754385964912
201248,74,0.844827586206897,10,"AP3.1",1.11229946524064,0.844827586206897
201249,86,1.30612244897959,6,"AP3.1",1.07692307692308,1.30612244897959
201250,86,1.125,9,"AP3.1",1.09821428571429,1.125
201251,71,1.02777777777778,2,"AP3.1",0.98780487804878,1.02777777777778
201252,72,0.743243243243243,10,"AP3.1",0.94238683127572,0.743243243243243
201301,96,1,11,"AP3.1",1.04366812227074,1
201302,135,1.63636363636364,9,"AP3.1",1.26778242677824,1.63636363636364
201303,212,1.45555555555556,21,"AP3.1",1.46204620462046,1.45555555555556
201304,195,1.33587786259542,25,"AP3.1",1.2234762979684,1.33587786259542
201305,185,1.16571428571429,20,"AP3.1",1.09225092250923,1.16571428571429
201306,184,1.22549019607843,7,"AP3.1",0.952702702702703,1.22549019607843
201307,224,1.248,3,"AP3.1",1.05141843971631,1.248
201308,440,1.42948717948718,25,"AP3.1",1.43001686340641,1.42948717948718
201309,473,1.43273542600897,1,"AP3.1",1.34080188679245,1.43273542600897
201310,474,1.32707355242567,3,"AP3.1",1.21987686895339,1.32707355242567
201311,659,1.24764150943396,3,"AP3.1",1.15789473684211,1.24764150943396
201312,869,1.11342155009452,21,"AP3.1",1.24657534246575,1.11342155009452
201313,852,1.11629881154499,22,"AP3.1",1.18881118881119,1.11629881154499
201314,932,1.06692015209125,15,"AP3.1",1.11470588235294,1.06692015209125
201315,1369,1.0327868852459,22,"AP3.1",1.18846588767433,1.0327868852459
201316,783,0.918564527260179,9,"AP3.1",0.978116079923882,0.918564527260179
201317,601,0.778362133734035,3,"AP3.1",0.892671854734112,0.778362133734035
201318,443,0.733590733590734,13,"AP3.1",0.663639665819106,0.733590733590734
201319,368,0.672368421052632,3,"AP3.1",0.772851669403394,0.672368421052632
201320,304,0.722113502935421,1,"AP3.1",0.789660056657224,0.722113502935421
201321,206,0.688346883468835,5,"AP3.1",0.787443946188341,0.688346883468835
201322,193,0.807086614173228,15,"AP3.1",0.800683371298405,0.807086614173228
201323,164,0.809756097560976,16,"AP3.1",0.800853485064011,0.809756097560976
201324,146,0.77710843373494,14,"AP3.1",0.893428063943162,0.77710843373494
201325,150,0.697674418604651,16,"AP3.1",0.914512922465209,0.697674418604651
201326,123,0.711111111111111,6,"AP3.1",0.910869565217391,0.711111111111111
201327,88,0.75,2,"AP3.1",0.861575178997613,0.75
201328,90,0.770833333333333,9,"AP3.1",0.833795013850416,0.770833333333333
201329,84,0.891891891891892,1,"AP3.1",0.870431893687708,0.891891891891892
201330,57,0.727272727272727,2,"AP3.1",0.881679389312977,0.727272727272727
201331,148,0.916666666666667,3,"AP3.1",1.25108225108225,0.916666666666667
201332,155,0.681818181818182,12,"AP3.1",1.24567474048443,0.681818181818182
201333,71,0.8,22,"AP3.1",1.03888888888889,0.8
201334,97,0.75,8,"AP3.1",0.863636363636364,0.75
201335,63,0.666666666666667,19,"AP3.1",0.715170278637771,0.666666666666667
201336,55,0.666666666666667,4,"AP3.1",0.930735930735931,0.666666666666667
201337,46,0.5,2,"AP3.1",0.762790697674419,0.5
201338,115,1,16,"AP3.1",1.31707317073171,1
201339,45,2.5,4,"AP3.1",0.953703703703704,2.5
201340,56,1.6,3,"AP3.1",1.04854368932039,1.6
201341,53,1,9,"AP3.1",0.712962962962963,1
201342,57,0.75,19,"AP3.1",1.07792207792208,0.75
201343,69,1,13,"AP3.1",1.07831325301205,1
201344,66,1,11,"AP3.1",1.07262569832402,1
201345,54,0.833333333333333,17,"AP3.1",0.984375,0.833333333333333
201346,63,1.2,14,"AP3.1",0.968253968253968,1.2
201347,86,1.33333333333333,0,"AP3.1",1.10928961748634,1.33333333333333
201348,74,1.5,15,"AP3.1",1.09852216748768,1.5
201349,60,0.833333333333333,2,"AP3.1",0.986547085201794,0.833333333333333
201350,NA,1,5,"AP3.1",NA,1
201351,NA,0.7,1,"AP3.1",NA,0.7
201352,NA,0.714285714285714,14,"AP3.1",NA,0.714285714285714
201401,NA,0.4,20,"AP3.1",NA,0.4
201401,NA,5,20,"AP3.1",NA,5
201402,104,3.1,18,"AP3.1",NA,3.1
201403,82,1.58064516129032,3,"AP3.1",NA,1.58064516129032
201404,76,1.36734693877551,9,"AP3.1",NA,1.36734693877551
201405,91,0.955223880597015,15,"AP3.1",0.950381679389313,0.955223880597015
201406,65,0.875,11,"AP3.1",0.931726907630522,0.875
201407,77,0.642857142857143,13,"AP3.1",1.00431034482759,0.642857142857143
201408,68,0.694444444444444,5,"AP3.1",0.901287553648069,0.694444444444444
201409,77,0.72,22,"AP3.1",1.05714285714286,0.72
201410,75,0.611111111111111,24,"AP3.1",0.990990990990991,0.611111111111111
201411,66,0.727272727272727,26,"AP3.1",0.990909090909091,0.727272727272727
201412,92,1.625,32,"AP3.1",1.06880733944954,1.625
201413,63,1.30769230769231,5,"AP3.1",0.948497854077253,1.30769230769231
201414,65,0.882352941176471,6,"AP3.1",0.995475113122172,0.882352941176471
201415,76,0.666666666666667,21,"AP3.1",0.927272727272727,0.666666666666667
201416,62,0.6,5,"AP3.1",0.995098039215686,0.6
201417,64,0.666666666666667,10,"AP3.1",0.995073891625616,0.666666666666667
201418,105,NA,NA,"AP3.1",1.14356435643564,0.933805922877175
201419,159,NA,NA,"AP3.1",1.41991341991342,1.18756236030171
201420,23,NA,NA,"AP3.1",0.875,1.23417701052703
200952,NA,NA,NA,"AP3.2",NA,NA
201001,NA,NA,10,"AP3.2",NA,NA
201002,NA,NA,23,"AP3.2",NA,NA
201003,NA,NA,16,"AP3.2",NA,NA
201004,NA,1.5,39,"AP3.2",NA,1.5
201005,NA,1.16666666666667,38,"AP3.2",NA,1.16666666666667
201006,NA,1.71428571428571,7,"AP3.2",NA,1.71428571428571
201007,NA,1,5,"AP3.2",NA,1
201008,NA,1.16666666666667,25,"AP3.2",NA,1.16666666666667
201009,NA,1.28571428571429,6,"AP3.2",NA,1.28571428571429
201010,NA,1,5,"AP3.2",NA,1
201011,NA,0.944444444444444,13,"AP3.2",NA,0.944444444444444
201012,NA,0.588235294117647,18,"AP3.2",NA,0.588235294117647
201013,NA,1.1,15,"AP3.2",NA,1.1
201014,NA,1.18181818181818,54,"AP3.2",NA,1.18181818181818
201015,NA,1.07692307692308,27,"AP3.2",NA,1.07692307692308
201016,NA,1.07142857142857,5,"AP3.2",NA,1.07142857142857
201017,NA,1.13333333333333,9,"AP3.2",NA,1.13333333333333
201018,NA,1.35294117647059,19,"AP3.2",NA,1.35294117647059
201019,NA,1.04347826086957,12,"AP3.2",NA,1.04347826086957
201020,NA,0.833333333333333,3,"AP3.2",NA,0.833333333333333
201021,NA,0.85,13,"AP3.2",NA,0.85
201022,NA,0.823529411764706,21,"AP3.2",NA,0.823529411764706
201023,NA,1,39,"AP3.2",NA,1
201024,NA,1.07142857142857,30,"AP3.2",NA,1.07142857142857
201025,NA,1.33333333333333,35,"AP3.2",NA,1.33333333333333
201026,NA,1.15,13,"AP3.2",NA,1.15
201027,NA,0.869565217391304,8,"AP3.2",NA,0.869565217391304
201028,NA,0.8,32,"AP3.2",NA,0.8
201029,NA,0.8125,12,"AP3.2",NA,0.8125
201030,NA,1.38461538461538,7,"AP3.2",NA,1.38461538461538
201031,NA,1.33333333333333,12,"AP3.2",NA,1.33333333333333
201032,NA,1.08333333333333,10,"AP3.2",NA,1.08333333333333
201033,NA,0.692307692307692,23,"AP3.2",NA,0.692307692307692
201034,NA,0.944444444444444,33,"AP3.2",NA,0.944444444444444
201035,NA,0.705882352941177,28,"AP3.2",NA,0.705882352941177
201036,NA,1.16666666666667,14,"AP3.2",NA,1.16666666666667
201037,NA,0.785714285714286,10,"AP3.2",NA,0.785714285714286
201038,NA,1.72727272727273,33,"AP3.2",NA,1.72727272727273
201039,NA,0.842105263157895,19,"AP3.2",NA,0.842105263157895
201040,NA,0.8125,24,"AP3.2",NA,0.8125
201041,NA,0.692307692307692,12,"AP3.2",NA,0.692307692307692
201042,NA,1,16,"AP3.2",NA,1
201043,NA,1,30,"AP3.2",NA,1
201044,NA,0.666666666666667,30,"AP3.2",NA,0.666666666666667
201045,NA,0.833333333333333,47,"AP3.2",NA,0.833333333333333
201046,NA,1.8,11,"AP3.2",NA,1.8
201047,NA,1.44444444444444,10,"AP3.2",NA,1.44444444444444
201048,NA,1.53846153846154,21,"AP3.2",NA,1.53846153846154
201049,NA,1.2,7,"AP3.2",NA,1.2
201050,NA,1.54166666666667,14,"AP3.2",NA,1.54166666666667
201051,NA,0.945945945945946,14,"AP3.2",NA,0.945945945945946
201052,NA,0.885714285714286,31,"AP3.2",NA,0.885714285714286
201101,NA,0.774193548387097,34,"AP3.2",NA,0.774193548387097
201102,NA,1.45833333333333,36,"AP3.2",NA,1.45833333333333
201103,60,1.14285714285714,36,"AP3.2",NA,1.14285714285714
201104,73,1.575,15,"AP3.2",NA,1.575
201105,108,1.46031746031746,10,"AP3.2",NA,1.46031746031746
201106,203,1.47826086956522,32,"AP3.2",1.59336099585062,1.47826086956522
201107,218,1.32352941176471,15,"AP3.2",1.37760416666667,1.32352941176471
201108,248,1.20555555555556,31,"AP3.2",1.26465028355388,1.20555555555556
201109,251,1.00921658986175,31,"AP3.2",1.07174887892377,1.00921658986175
201110,196,0.894977168949772,46,"AP3.2",0.96931659693166,0.894977168949772
201111,324,1.03571428571429,58,"AP3.2",1.10935251798561,1.03571428571429
201112,695,1.71428571428571,34,"AP3.2",1.57587548638132,1.71428571428571
201113,800,1.39367816091954,32,"AP3.2",1.49711934156379,1.39367816091954
201114,789,1.30103092783505,15,"AP3.2",1.25563496426608,1.30103092783505
201115,808,0.950871632329635,11,"AP3.2",1.04947460595447,0.950871632329635
201116,639,0.983333333333333,43,"AP3.2",0.932832707551106,0.983333333333333
201117,621,0.886440677966102,6,"AP3.2",0.924865831842576,0.886440677966102
201118,526,0.936902485659656,16,"AP3.2",0.863636363636364,0.936902485659656
201119,671,0.836734693877551,30,"AP3.2",1.01791713325868,0.836734693877551
201120,450,0.780487804878049,36,"AP3.2",0.905940594059406,0.780487804878049
201121,289,0.740625,46,"AP3.2",0.856102003642987,0.740625
201122,244,0.80168776371308,10,"AP3.2",0.697163120567376,0.80168776371308
201123,159,0.884210526315789,36,"AP3.2",0.703967446592065,0.884210526315789
201124,152,0.952380952380952,18,"AP3.2",0.802023121387283,0.952380952380952
201125,130,0.81875,16,"AP3.2",0.794594594594595,0.81875
201126,174,0.778625954198473,43,"AP3.2",1.03401360544218,0.778625954198473
201127,109,0.676470588235294,14,"AP3.2",0.905701754385965,0.676470588235294
201128,89,0.840579710144927,51,"AP3.2",0.900726392251816,0.840579710144927
201129,95,0.827586206896552,30,"AP3.2",0.787634408602151,0.827586206896552
201130,76,1,61,"AP3.2",0.887372013651877,1
201131,56,0.8125,53,"AP3.2",0.873076923076923,0.8125
201132,57,0.82051282051282,36,"AP3.2",0.832599118942731,0.82051282051282
201133,75,0.65625,78,"AP3.2",0.994708994708995,0.65625
201134,43,0.904761904761905,19,"AP3.2",0.930851063829787,0.904761904761905
201135,91,0.578947368421053,16,"AP3.2",1.19428571428571,0.578947368421053
201136,58,1.54545454545455,61,"AP3.2",0.91866028708134,1.54545454545455
201137,59,0.764705882352941,10,"AP3.2",1.08333333333333,0.764705882352941
201138,42,1.15384615384615,35,"AP3.2",0.764423076923077,1.15384615384615
201139,54,1.06666666666667,22,"AP3.2",0.974842767295597,1.06666666666667
201140,68,1.75,58,"AP3.2",1.05806451612903,1.75
201141,61,1.28571428571429,45,"AP3.2",1.11585365853659,1.28571428571429
201142,88,1.05555555555556,44,"AP3.2",1.18579234972678,1.05555555555556
201143,101,0.973684210526316,109,"AP3.2",1.15207373271889,0.973684210526316
201144,81,1.02702702702703,18,"AP3.2",1.08,1.02702702702703
201145,82,1.5,23,"AP3.2",0.977777777777778,1.5
201146,85,1.31578947368421,62,"AP3.2",0.939393939393939,1.31578947368421
201147,71,1.21333333333333,15,"AP3.2",0.959677419354839,1.21333333333333
201148,97,0.901098901098901,54,"AP3.2",1.06302521008403,0.901098901098901
201149,78,1.07317073170732,36,"AP3.2",0.972332015810277,1.07317073170732
201150,98,1.15909090909091,61,"AP3.2",1.10975609756098,1.15909090909091
201151,107,1.01960784313725,48,"AP3.2",1.03663003663004,1.01960784313725
201152,61,0.884615384615385,92,"AP3.2",0.939929328621908,0.884615384615385
201201,140,1.18478260869565,86,"AP3.2",1.15789473684211,1.18478260869565
201202,102,1.25688073394495,25,"AP3.2",0.983766233766234,1.25688073394495
201203,125,1.47445255474453,25,"AP3.2",1.21122112211221,1.47445255474453
201204,77,1.17821782178218,82,"AP3.2",0.828337874659401,1.17821782178218
201205,86,1.31512605042017,22,"AP3.2",0.947368421052632,1.31512605042017
201206,87,1.40894568690096,64,"AP3.2",0.868055555555556,1.40894568690096
201207,120,1.26077097505669,44,"AP3.2",1.172,1.26077097505669
201208,102,1.24640287769784,83,"AP3.2",1.05460750853242,1.24640287769784
201209,222,1.2020202020202,55,"AP3.2",1.4368932038835,1.2020202020202
201210,242,1.21608643457383,137,"AP3.2",1.27477477477477,1.21608643457383
201211,206,1.15399802566634,54,"AP3.2",1.18374558303887,1.15399802566634
201212,252,1.16253207869974,15,"AP3.2",1.04477611940298,1.16253207869974
201213,267,1.15746872700515,19,"AP3.2",1.03571428571429,1.15746872700515
201214,262,1.10553083280356,69,"AP3.2",1.07724137931034,1.10553083280356
201215,300,1.0764807360552,22,"AP3.2",1.06145966709347,1.0764807360552
201216,442,1.10416666666667,60,"AP3.2",1.21109770808203,1.10416666666667
201217,556,1.12723754233188,24,"AP3.2",1.29282868525896,1.12723754233188
201218,429,1.07768240343348,76,"AP3.2",1.09938366718028,1.07768240343348
201219,561,1.00119474313023,37,"AP3.2",1.08339173090399,1.00119474313023
201220,437,0.969371519490851,154,"AP3.2",0.923027166882277,0.969371519490851
201221,323,0.908494050061551,35,"AP3.2",0.925718290119131,0.908494050061551
201222,377,0.896115627822945,16,"AP3.2",0.860711582134746,0.896115627822945
201223,271,0.845766129032258,26,"AP3.2",0.854001759014952,0.845766129032258
201224,215,0.802741358760429,80,"AP3.2",0.888774459320288,0.802741358760429
201225,162,0.750556792873051,25,"AP3.2",0.750869061413673,0.750556792873051
201226,169,0.683481701285856,49,"AP3.2",0.842592592592593,0.683481701285856
201227,148,0.704775687409551,24,"AP3.2",0.877289377289377,0.704775687409551
201228,147,0.630390143737166,122,"AP3.2",0.968684759916493,0.630390143737166
201229,94,0.677524429967427,33,"AP3.2",0.838362068965517,0.677524429967427
201230,66,0.600961538461538,123,"AP3.2",0.789203084832905,0.600961538461538
201231,90,0.96,40,"AP3.2",0.814332247557003,0.96
201232,84,0.9,13,"AP3.2",0.96,0.9
201233,63,1.17592592592593,36,"AP3.2",0.9875,1.17592592592593
201234,56,0.921259842519685,92,"AP3.2",0.856540084388186,0.921259842519685
201235,63,0.871794871794872,43,"AP3.2",0.896551724137931,0.871794871794872
201236,53,0.735294117647059,80,"AP3.2",0.945054945054945,0.735294117647059
201237,84,0.813333333333333,61,"AP3.2",1.16279069767442,0.813333333333333
201238,69,0.967213114754098,172,"AP3.2",1.03,0.967213114754098
201239,49,1.06779661016949,76,"AP3.2",0.980582524271845,1.06779661016949
201240,52,0.825396825396825,182,"AP3.2",0.841584158415842,0.825396825396825
201241,48,0.826923076923077,75,"AP3.2",0.876470588235294,0.826923076923077
201242,63,1.11627906976744,44,"AP3.2",1.09395973154362,1.11627906976744
201243,87,0.895833333333333,36,"AP3.2",1.21472392638037,0.895833333333333
201244,60,1,114,"AP3.2",1.06060606060606,1
201245,53,0.674418604651163,36,"AP3.2",0.952380952380952,0.674418604651163
201246,70,0.896551724137931,80,"AP3.2",0.915,0.896551724137931
201247,64,1.26923076923077,52,"AP3.2",1.02185792349727,1.26923076923077
201248,74,1.12121212121212,227,"AP3.2",1.11229946524064,1.12121212121212
201249,86,1.18918918918919,100,"AP3.2",1.07692307692308,1.18918918918919
201250,86,0.954545454545455,193,"AP3.2",1.09821428571429,0.954545454545455
201251,71,1.14285714285714,98,"AP3.2",0.98780487804878,1.14285714285714
201252,72,0.8125,42,"AP3.2",0.94238683127572,0.8125
201301,96,1.35897435897436,45,"AP3.2",1.04366812227074,1.35897435897436
201302,135,1.58490566037736,129,"AP3.2",1.26778242677824,1.58490566037736
201303,212,1.61904761904762,35,"AP3.2",1.46204620462046,1.61904761904762
201304,195,1.20588235294118,90,"AP3.2",1.2234762979684,1.20588235294118
201305,185,1.17073170731707,89,"AP3.2",1.09225092250923,1.17073170731707
201306,184,1.06770833333333,399,"AP3.2",0.952702702702703,1.06770833333333
201307,224,1.2390243902439,127,"AP3.2",1.05141843971631,1.2390243902439
201308,440,1.46456692913386,229,"AP3.2",1.43001686340641,1.46456692913386
201309,473,1.41129032258065,104,"AP3.2",1.34080188679245,1.41129032258065
201310,474,1.15619047619048,33,"AP3.2",1.21987686895339,1.15619047619048
201311,659,1.12191103789127,52,"AP3.2",1.15789473684211,1.12191103789127
201312,869,1.00440528634361,161,"AP3.2",1.24657534246575,1.00440528634361
201313,852,1.04678362573099,39,"AP3.2",1.18881118881119,1.04678362573099
201314,932,1.12290502793296,88,"AP3.2",1.11470588235294,1.12290502793296
201315,1369,1.16293532338308,97,"AP3.2",1.18846588767433,1.16293532338308
201316,783,1.11657754010695,396,"AP3.2",0.978116079923882,1.11657754010695
201317,601,0.869731800766284,138,"AP3.2",0.892671854734112,0.869731800766284
201318,443,0.88215859030837,295,"AP3.2",0.663639665819106,0.88215859030837
201319,368,0.791510611735331,157,"AP3.2",0.772851669403394,0.791510611735331
201320,304,0.818611987381703,36,"AP3.2",0.789660056657224,0.818611987381703
201321,206,0.697495183044316,72,"AP3.2",0.787443946188341,0.697495183044316
201322,193,0.693370165745856,130,"AP3.2",0.800683371298405,0.693370165745856
201323,164,0.824701195219124,54,"AP3.2",0.800853485064011,0.824701195219124
201324,146,0.743961352657005,127,"AP3.2",0.893428063943162,0.743961352657005
201325,150,0.87012987012987,127,"AP3.2",0.914512922465209,0.87012987012987
201326,123,0.738805970149254,445,"AP3.2",0.910869565217391,0.738805970149254
201327,88,0.777777777777778,121,"AP3.2",0.861575178997613,0.777777777777778
201328,90,0.818181818181818,360,"AP3.2",0.833795013850416,0.818181818181818
201329,84,0.714285714285714,211,"AP3.2",0.870431893687708,0.714285714285714
201330,57,0.688888888888889,38,"AP3.2",0.881679389312977,0.688888888888889
201331,148,0.67741935483871,73,"AP3.2",1.25108225108225,0.67741935483871
201332,155,0.80952380952381,136,"AP3.2",1.24567474048443,0.80952380952381
201333,71,0.764705882352941,55,"AP3.2",1.03888888888889,0.764705882352941
201334,97,1.38461538461538,137,"AP3.2",0.863636363636364,1.38461538461538
201335,63,0.888888888888889,217,"AP3.2",0.715170278637771,0.888888888888889
201336,55,0.9375,554,"AP3.2",0.930735930735931,0.9375
201337,46,0.666666666666667,144,"AP3.2",0.762790697674419,0.666666666666667
201338,115,1.2,435,"AP3.2",1.31707317073171,1.2
201339,45,1.41666666666667,238,"AP3.2",0.953703703703704,1.41666666666667
201340,56,0.705882352941177,36,"AP3.2",1.04854368932039,0.705882352941177
201341,53,1.16666666666667,56,"AP3.2",0.712962962962963,1.16666666666667
201342,57,0.714285714285714,142,"AP3.2",1.07792207792208,0.714285714285714
201343,69,1.1,64,"AP3.2",1.07831325301205,1.1
201344,66,0.909090909090909,147,"AP3.2",1.07262569832402,0.909090909090909
201345,54,1,212,"AP3.2",0.984375,1
201346,63,1.4,833,"AP3.2",0.968253968253968,1.4
201347,86,0.928571428571429,202,"AP3.2",1.10928961748634,0.928571428571429
201348,74,1.76923076923077,548,"AP3.2",1.09852216748768,1.76923076923077
201349,60,1.39130434782609,231,"AP3.2",0.986547085201794,1.39130434782609
201350,NA,1.0625,45,"AP3.2",NA,1.0625
201351,NA,0.735294117647059,113,"AP3.2",NA,0.735294117647059
201352,NA,0.44,185,"AP3.2",NA,0.44
201401,NA,0.454545454545455,65,"AP3.2",NA,0.454545454545455
201401,NA,1.6,190,"AP3.2",NA,1.6
201402,104,2.875,264,"AP3.2",NA,2.875
201403,82,1.43478260869565,832,"AP3.2",NA,1.43478260869565
201404,76,0.96969696969697,277,"AP3.2",NA,0.96969696969697
201405,91,0.90625,684,"AP3.2",0.950381679389313,0.90625
201406,65,0.931034482758621,280,"AP3.2",0.931726907630522,0.931034482758621
201407,77,1.07407407407407,73,"AP3.2",1.00431034482759,1.07407407407407
201408,68,0.96551724137931,144,"AP3.2",0.901287553648069,0.96551724137931
201409,77,0.857142857142857,225,"AP3.2",1.05714285714286,0.857142857142857
201410,75,0.916666666666667,100,"AP3.2",0.990990990990991,0.916666666666667
201411,66,0.590909090909091,257,"AP3.2",0.990909090909091,0.590909090909091
201412,92,1.23076923076923,357,"AP3.2",1.06880733944954,1.23076923076923
201413,63,0.9375,1231,"AP3.2",0.948497854077253,0.9375
201414,65,0.866666666666667,287,"AP3.2",0.995475113122172,0.866666666666667
201415,76,0.461538461538462,1096,"AP3.2",0.927272727272727,0.461538461538462
201416,62,0.5,449,"AP3.2",0.995098039215686,0.5
201417,64,0.666666666666667,89,"AP3.2",0.995073891625616,0.666666666666667
201418,105,NA,NA,"AP3.2",1.14356435643564,0.960041322566218
201419,159,NA,NA,"AP3.2",1.41991341991342,1.18898435881223
201420,23,NA,NA,"AP3.2",0.875,1.11255293147071
200952,NA,NA,NA,"AP3.3",NA,NA
201001,NA,NA,150,"AP3.3",NA,NA
201002,NA,NA,264,"AP3.3",NA,NA
201003,NA,NA,142,"AP3.3",NA,NA
201004,NA,1.4,318,"AP3.3",NA,1.4
201005,NA,0.857142857142857,392,"AP3.3",NA,0.857142857142857
201006,NA,1.16666666666667,1261,"AP3.3",NA,1.16666666666667
201007,NA,1.14285714285714,409,"AP3.3",NA,1.14285714285714
201008,NA,1.25,1313,"AP3.3",NA,1.25
201009,NA,1.5,614,"AP3.3",NA,1.5
201010,NA,1.2,104,"AP3.3",NA,1.2
201011,NA,1.05555555555556,147,"AP3.3",NA,1.05555555555556
201012,NA,1,279,"AP3.3",NA,1
201013,NA,0.736842105263158,124,"AP3.3",NA,0.736842105263158
201014,NA,0.785714285714286,375,"AP3.3",NA,0.785714285714286
201015,NA,0.636363636363636,420,"AP3.3",NA,0.636363636363636
201016,NA,1,1120,"AP3.3",NA,1
201017,NA,1.71428571428571,376,"AP3.3",NA,1.71428571428571
201018,NA,1.41666666666667,1313,"AP3.3",NA,1.41666666666667
201019,NA,1.47058823529412,583,"AP3.3",NA,1.47058823529412
201020,NA,1.04,122,"AP3.3",NA,1.04
201021,NA,1,149,"AP3.3",NA,1
201022,NA,0.769230769230769,259,"AP3.3",NA,0.769230769230769
201023,NA,0.75,129,"AP3.3",NA,0.75
201024,NA,1.06666666666667,475,"AP3.3",NA,1.06666666666667
201025,NA,1.0625,547,"AP3.3",NA,1.0625
201026,NA,1.35294117647059,1230,"AP3.3",NA,1.35294117647059
201027,NA,1.17391304347826,518,"AP3.3",NA,1.17391304347826
201028,NA,1.14814814814815,1523,"AP3.3",NA,1.14814814814815
201029,NA,0.838709677419355,828,"AP3.3",NA,0.838709677419355
201030,NA,0.961538461538462,150,"AP3.3",NA,0.961538461538462
201031,NA,0.88,161,"AP3.3",NA,0.88
201032,NA,1.31818181818182,280,"AP3.3",NA,1.31818181818182
201033,NA,0.724137931034483,206,"AP3.3",NA,0.724137931034483
201034,NA,1.23809523809524,480,"AP3.3",NA,1.23809523809524
201035,NA,0.615384615384615,606,"AP3.3",NA,0.615384615384615
201036,NA,0.9375,1241,"AP3.3",NA,0.9375
201037,NA,0.333333333333333,565,"AP3.3",NA,0.333333333333333
201038,NA,1,1725,"AP3.3",NA,1
201039,NA,1,715,"AP3.3",NA,1
201040,NA,1.8,150,"AP3.3",NA,1.8
201041,NA,1.22222222222222,183,"AP3.3",NA,1.22222222222222
201042,NA,1.27272727272727,326,"AP3.3",NA,1.27272727272727
201043,NA,0.928571428571429,198,"AP3.3",NA,0.928571428571429
201044,NA,1.07692307692308,375,"AP3.3",NA,1.07692307692308
201045,NA,1.5,586,"AP3.3",NA,1.5
201046,NA,1.0952380952381,1187,"AP3.3",NA,1.0952380952381
201047,NA,1.39130434782609,519,"AP3.3",NA,1.39130434782609
201048,NA,1.3125,1951,"AP3.3",NA,1.3125
201049,NA,1.35714285714286,727,"AP3.3",NA,1.35714285714286
201050,NA,1.24561403508772,191,"AP3.3",NA,1.24561403508772
201051,NA,1.07042253521127,252,"AP3.3",NA,1.07042253521127
201052,NA,1.10526315789474,371,"AP3.3",NA,1.10526315789474
201101,NA,1.17857142857143,224,"AP3.3",NA,1.17857142857143
201102,NA,1.08080808080808,514,"AP3.3",NA,1.08080808080808
201103,60,1.1588785046729,680,"AP3.3",NA,1.1588785046729
201104,73,1.29032258064516,1447,"AP3.3",NA,1.29032258064516
201105,108,1.6125,529,"AP3.3",NA,1.6125
201106,203,1.64341085271318,2300,"AP3.3",1.59336099585062,1.64341085271318
201107,218,1.42452830188679,863,"AP3.3",1.37760416666667,1.42452830188679
201108,248,1.14238410596026,345,"AP3.3",1.26465028355388,1.14238410596026
201109,251,0.968115942028986,244,"AP3.3",1.07174887892377,0.968115942028986
201110,196,0.983532934131736,486,"AP3.3",0.96931659693166,0.983532934131736
201111,324,1.14155251141553,244,"AP3.3",1.10935251798561,1.14155251141553
201112,695,1.352,569,"AP3.3",1.57587548638132,1.352
201113,800,1.18639053254438,801,"AP3.3",1.49711934156379,1.18639053254438
201114,789,1.21280133000831,1745,"AP3.3",1.25563496426608,1.21280133000831
201115,808,1.00479780671693,600,"AP3.3",1.04947460595447,1.00479780671693
201116,639,0.981582537517053,2618,"AP3.3",0.932832707551106,0.981582537517053
201117,621,0.895066018068103,965,"AP3.3",0.924865831842576,0.895066018068103
201118,526,0.885869565217391,372,"AP3.3",0.863636363636364,0.885869565217391
201119,671,0.885188431200701,283,"AP3.3",1.01791713325868,0.885188431200701
201120,450,0.841584158415842,573,"AP3.3",0.905940594059406,0.841584158415842
201121,289,0.808235294117647,259,"AP3.3",0.856102003642987,0.808235294117647
201122,244,0.83551673944687,615,"AP3.3",0.697163120567376,0.83551673944687
201123,159,0.761324041811847,849,"AP3.3",0.703967446592065,0.761324041811847
201124,152,0.844393592677345,1659,"AP3.3",0.802023121387283,0.844393592677345
201125,130,0.775067750677507,451,"AP3.3",0.794594594594595,0.775067750677507
201126,174,0.769230769230769,2404,"AP3.3",1.03401360544218,0.769230769230769
